# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches does.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
Page not found | does,/service/dW5lbXBsb3,1,1,1,1,4,0,0
Page not found | does,/service/dcia,1,1,1,10,5,0,0
Page not found | does,/service/dcnetworks,1,1,1,0,3,0,0
Page not found | does,/service/district-governme-frequently-asked-questions,1,1,1,5,2,0,0
Page not found | does,/service/district-government,1,1,1,4,2,0,0
Page not found | does,/service/district-government-frequently-asked-questions,1,1,1,8,3,0,0
Page not found | does,/service/does-business-grants,1,1,1,0,3,0,0
Page not found | does,/service/employer-ui-online,1,1,1,2,5,0,0
Page not found | does,/service/employer-ui-registration,1,1,1,3,3,0,0
Page not found | does,/service/employer-unemployment-insurance,1,1,1,2,3,0,0
Page not found | does,/service/employers,1,1,1,3,5,0,0
Page not found | does,/service/family-and-medical-leave,1,1,1,5,5,0,0
Page not found | does,/service/federal-government-shutdown-frequently-asked-questions.,1,2,0.5,14.5,4,0,0
Page not found | does,/service/federal-government-shutdown-frequently-asked-questions/user,1,1,1,2,3,0,0
Page not found | does,/service/file-appeal,1,1,1,0,2,0,0
Page not found | does,/service/file-claim-office-wage-hour,1,1,1,1,3,0,0
Page not found | does,/service/file-claim-or-complaint,1,1,1,4,4,0,0
Page not found | does,/service/file-claim-workers-compensation,1,1,1,0,3,0,0
Page not found | does,/service/file-unemployment-compensation,1,1,1,2,5,0,0
Page not found | does,/service/file-wage-,1,1,1,0,3,0,0
Page not found | does,/service/first-source-compliance,1,1,1,8,3,0,0
Page not found | does,/service/health-careers-citciens,1,1,1,6,3,0,0
Page not found | does,/service/high-school-internship-program login,1,1,1,3,3,0,0
Page not found | does,/service/job-training-programs,1,1,1,7,4,0,0
Page not found | does,/service/jobs-resource-center,1,1,1,7,4,0,0
Page not found | does,/service/jobseeker-services,1,0,0,0,2,0,0
Page not found | does,/service/labor-market-statistics,1,1,1,15,2,0,0
Page not found | does,/service/labor-standards,1,1,1,14,5,0,0
Page not found | does,/service/liability,1,1,1,2,4,0,0
Page not found | does,/service/liability-questions/user,1,1,1,5,3,0,0
Page not found | does,/service/mayor-marion-s-barry-summer-youth-employment-,1,1,1,1,3,0,0
Page not found | does,/service/mayor-marion-s-barry-summer-youth-employment-program2026,1,1,1,3,3,0,0
Page not found | does,/service/mayors-summer-youth-employment-program,1,1,1,6,4,0,0
Page not found | does,/service/medical-benefits,1,1,1,5,4,0,0
Page not found | does,/service/medstar-washington-hospital-center-training-program,1,0,0,0,2,0,0
Page not found | does,/service/minimum-wage-in-dc,1,1,1,2,4,0,0
Page not found | does,/service/occupational-safety-and-health.,1,1,1,2,3,0,0
Page not found | does,/service/office-wage-hour- compliance,1,1,1,3,3,0,0
Page not found | does,/service/office-wage-hour- compliance-0,1,1,1,2,3,0,0
Page not found | does,/service/office-wage-hour-0,1,1,1,4,5,0,0
Page not found | does,/service/office-wage-hour-compliance-,1,1,1,0,4,0,0
Page not found | does,/service/office-wage-hour-compliance-o,1,1,1,13,5,0,0
Page not found | does,/service/office-workers-compensation-owc,1,1,1,0,2,0,0
Page not found | does,/service/office-youth-programs,1,1,1,4,3,0,0
Page not found | does,/service/out-school-programoutofschoolprograms@dc.go,1,1,1,0,1,0,0
Page not found | does,/service/page/contact-us,1,1,1,3,5,0,0
Page not found | does,/service/paid-family-leave-dc,1,1,1,0,4,0,0
Page not found | does,/service/paid-family-leave-forms,1,1,1,25,5,0,0
Page not found | does,/service/paid-family-leave-pfl,1,1,1,6,5,0,0
Page not found | does,/service/posters,1,1,1,4,3,0,0
Page not found | does,/service/reentry-services,1,1,1,2,5,0,0
Page not found | does,/service/register-unemployment-insurance,1,1,1,9,5,0,0
Page not found | does,/service/sides-e-response,1,1,1,3,5,0,0
Page not found | does,/service/starc housingt-your-unemployment-compensation-process,1,1,1,28,4,0,0
Page not found | does,/service/start-your-employment-compensation-process,1,1,1,13,3,0,0
Page not found | does,/service/tax-rate,1,1,1,5,3,0,0
Page not found | does,/service/tipped-wage-workers-fairness-act,1,1,1,4,4,0,0
Page not found | does,/service/ui-benefits-division,1,1,1,4,3,0,0
Page not found | does,/service/ui-tax-division,1,1,1,2,5,0,0
Page not found | does,/service/unemployment,1,1,1,5,5,0,0
Page not found | does,/service/unemployment-benefits,1,1,1,2,3,0,0
Page not found | does,/service/unemployment-claim,1,1,1,1,2,0,0
Page not found | does,/service/unemployment-compensation-claims,1,1,1,1,4,0,0
Page not found | does,/service/unemployment-compensation-contact-information,1,1,1,6,5,0,0
Page not found | does,/service/unemployment-compensation-faqs,1,1,1,0,3,0,0
Page not found | does,/service/unemployment-insura,1,1,1,6,4,0,0
Page not found | does,/service/unemployment-insurance-benefits-calculator,1,1,1,2,4,0,0
Page not found | does,/service/unemployment-insurance-claims,1,1,1,0,3,0,0
Page not found | does,/service/unemployment-insurance-overpayments,1,1,1,6,4,0,0
Page not found | does,/service/unemployment-insurance-tax,1,1,1,0,3,0,0
Page not found | does,/service/unemployment-insurance-ui-benefits,1,1,1,8,3,0,0
Page not found | does,/service/unemployment-insurance-ui-claimant-services,1,1,1,4,5,0,0
Page not found | does,/service/unemployment-insurance-ui-claims,1,1,1,36,3,0,0
Page not found | does,/service/unemploymentcompensation,1,1,1,2,5,0,0
Page not found | does,/service/wage-and-,1,1,1,0,2,0,0
Page not found | does,/service/wage-hour-compliance.PART,1,1,1,21,5,0,0
Page not found | does,/service/wage-hourcompliance,1,1,1,9,3,0,0
Page not found | does,/service/warn-notices,1,1,1,3,3,0,0
Page not found | does,/service/water,1,1,1,0,3,0,0
Page not found | does,/service/work-permit,1,1,1,3,4,0,0
Page not found | does,/service/worker-adjustment-and-retraining-notification-warn,1,1,1,1,4,0,0
Page not found | does,/service/workers-compensation-medical-fee-schedule,1,1,1,5,4,0,0
Page not found | does,/service/workers-compensation-program,1,1,1,0,3,0,0
Page not found | does,/service/workplace-notice-requirements,1,1,1,0,6,0,0
Page not found | does,/service/workplace-notices,1,1,1,0,4,0,0
Page not found | does,/service/workplace-posters-and-notices,1,1,1,4,3,0,0
Page not found | does,/service/youth-work-program,1,0,0,0,2,0,0
Page not found | does,/servicehttps://unemployment.dc.gov/federal-government-shutdown-frequently-asked-questions,1,1,1,0,1,0,0
Page not found | does,/services fmla,1,1,1,14,3,0,0
Page not found | does,/services login,1,1,1,4,3,0,0
Page not found | does,/services sign,1,1,1,3,3,0,0
Page not found | does,/shttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/img-329112816-0001.pdfites/default/files/dc/sites/does/page_content/attachments/img-329112816-0001.pdf,1,1,1,39,4,0,0
Page not found | does,/shttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/DOES ASSLA Fact Sheet_0.pdfites/default/files/dc/sites/does/publication/attachments/DOES ASSLA Fact Sheet_0.pdf,1,1,1,1,4,0,0
Page not found | does,/shttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/FIRST SOURCE_Non Construction Factsheet.pdfites/default/files/dc/sites/does/publication/attachments/FIRST SOURCE_Non Construction Factsheet.pdf,1,1,1,11,4,0,0
Page not found | does,/siDC Fair Workweek equal pay part-time same hourly wage effective datetes/default/files/dc/sites/does/publication/attachments/DOES_OWH 2024 Minimum Wage Increase Notice.pdf,1,1,1,68,5,0,0
Page not found | does,/signin,1,1,1,2,3,0,0
Page not found | does,/sihttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/PFL Employer FAQ (1).pdftes/default/files/dc/sites/does/page_content/attachments/PFL Employer FAQ (1).pdf,1,1,1,0,3,0,0
Page not found | does,/sihttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/DOES_wage_hour_rules.pdftes/default/files/dc/sites/does/publication/attachments/DOES_wage_hour_rules.pdf,1,1,1,0,4,0,0
Page not found | does,/sihttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/July 2025-June 2026 Security MW Rate Notice.pdftes/default/files/dc/sites/does/publication/attachments/July 2025-June 2026 Security MW Rate Notice.pdf,1,1,1,0,4,0,0
Page not found | does,/sihttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/PFL - Tele FAQ 1.0[1].pdftes/default/files/dc/sites/does/publication/attachments/PFL - Tele FAQ 1.0[1].pdf,1,1,1,21,4,0,0
Page not found | does,/sihttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/PFL Employee FAQ_0.pdftes/default/files/dc/sites/does/publication/attachments/PFL Employee FAQ_0.pdf,1,1,1,4,4,0,0
Page not found | does,/sitehttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/First source program law.pdfs/default/files/dc/sites/does/page_content/attachments/First source program law.pdf,1,1,1,7,5,0,0
Page not found | does,/sitehttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/NOTICE OF WAGE THEFT PREVENTION AMENDMENT ACT OF  2014.pdfs/default/files/dc/sites/does/page_content/attachments/NOTICE OF WAGE THEFT PREVENTION AMENDMENT ACT OF  2014.pdf,1,1,1,9,5,0,0
Page not found | does,/sitehttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/PFL Employer FAQ (1).pdfs/default/files/dc/sites/does/page_content/attachments/PFL Employer FAQ (1).pdf,1,1,1,22,4,0,0
Page not found | does,/sitehttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/July 2024- June 2025 Security MW Rate Notice.pdfs/default/files/dc/sites/does/publication/attachments/July 2024- June 2025 Security MW Rate Notice.pdf,1,1,1,50,5,0,0
Page not found | does,/sitehttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/PFL - SEI FAQ 1.3.pdfs/default/files/dc/sites/does/publication/attachments/PFL - SEI FAQ 1.3.pdf,1,1,1,0,3,0,0
Page not found | does,/sites/$sites/does/page_content/attachments/Work Scheduling.pdf,1,1,1,5,5,0,0
Page not found | does,/sites/defahttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/ASSLA 2018.pdfult/files/dc/sites/does/page_content/attachments/ASSLA 2018.pdf,1,1,1,0,3,0,0
Page not found | does,/sites/defahttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/Building Services Act Posting (1).pdfult/files/dc/sites/does/page_content/attachments/Building Services Act Posting (1).pdf,1,1,1,0,1,0,0
Page not found | does,/sites/defahttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/Commuter Benefits Rules.pdfult/files/dc/sites/does/page_content/attachments/Commuter Benefits Rules.pdf,1,1,1,0,3,0,0
Page not found | does,/sites/defahttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/DOES_wage_hour_rules.pdfult/files/dc/sites/does/publication/attachments/DOES_wage_hour_rules.pdf,1,1,1,34,5,0,0
Page not found | does,/sites/defahttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/FIRST SOURCE_Non Construction Factsheet.pdfult/files/dc/sites/does/publication/attachments/FIRST SOURCE_Non Construction Factsheet.pdf,1,1,1,10,2,0,0
Page not found | does,/sites/defahttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/SYEP 2014 Supervisor's Handbook.pdfult/files/dc/sites/does/publication/attachments/SYEP 2014 Supervisor's Handbook.pdf,1,1,1,6,4,0,0
Page not found | does,/sites/defahttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/UC30H Fillable PDF form.pdfult/files/dc/sites/does/publication/attachments/UC30H Fillable PDF form.pdf,1,1,1,73,4,0,0
Page not found | does,/sites/defauhttp://localhost:8451/https://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/PFL Employee FAQ_0.pdflt/files/dc/sites/does/publication/attachments/PFL Employee FAQ_0.pdf,1,1,1,4,4,0,0
Page not found | does,/sites/defauhttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/NOTICE OF WAGE THEFT PREVENTION AMENDMENT ACT OF  2014.pdflt/files/dc/sites/does/page_content/attachments/NOTICE OF WAGE THEFT PREVENTION AMENDMENT ACT OF  2014.pdf,1,1,1,8,5,0,0
Page not found | does,/sites/defauhttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/PFL Employer FAQ (1).pdflt/files/dc/sites/does/page_content/attachments/PFL Employer FAQ (1).pdf,1,1,1,87,5,0,0
Page not found | does,/sites/defauhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/DOES_wage_hour_rules.pdflt/files/dc/sites/does/publication/attachments/DOES_wage_hour_rules.pdf,1,1,1,1,5,0,0
Page not found | does,/sites/defauhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/PFL - SEI FAQ 1.3.pdflt/files/dc/sites/does/publication/attachments/PFL - SEI FAQ 1.3.pdf,1,1,1,32,4,0,0
Page not found | does,/sites/defauhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/PFL - Tele FAQ 1.0[1].pdflt/files/dc/sites/does/publication/attachments/PFL - Tele FAQ 1.0[1].pdf,1,1,1,14,4,0,0
Page not found | does,/sites/defauhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/Updated Legal 2025 Ban on Non-Compete Clauses.pdflt/files/dc/sites/does/publication/attachments/Updated Legal 2025 Ban on Non-Compete Clauses.pdf,1,1,1,50,5,0,0
Page not found | does,/sites/defaulhttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/ASSLA 2018.pdft/files/dc/sites/does/page_content/attachments/ASSLA 2018.pdf,1,1,1,36,4,0,0
Page not found | does,/sites/defaulhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/Domestic Worker FAQs.pdft/files/dc/sites/does/publication/attachments/Domestic Worker FAQs.pdf,1,1,1,63,5,0,0
Page not found | does,/sites/defaulhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/FIRST SOURCE_Non Construction Factsheet.pdft/files/dc/sites/does/publication/attachments/FIRST SOURCE_Non Construction Factsheet.pdf,1,1,1,17,3,0,0
Page not found | does,/sites/default/f,1,1,1,0,2,0,0
Page not found | does,/sites/default/fhttps://dhttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/Building Services Act Posting (1).pdfoes.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/Building Services Act Posting (1).pdfiles/dc/sites/does/page_content/attachments/Building Services Act Posting (1).pdf,1,1,1,14,2,0,0
Page not found | does,/sites/default/fhttps://does.dc.gov/sites/default/files/dc/sites/dhcd/publication/attachments/05 - Exhibit D - First Source Employment Agreement.pdfiles/dc/sites/dhcd/publication/attachments/05 - Exhibit D - First Source Employment Agreement.pdf,1,1,1,2,4,0,0
Page not found | does,/sites/default/fhttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/Building Services Act Posting (1).pdfiles/dc/sites/does/page_content/attachments/Building Services Act Posting (1).pdf,1,1,1,35,4,0,0
Page not found | does,/sites/default/fhttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/Wage Transparency Act.pdfiles/dc/sites/does/page_content/attachments/Wage Transparency Act.pdf,1,1,1,6,5,0,0
Page not found | does,/sites/default/fhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/Benefits Regulations.pdfiles/dc/sites/does/publication/attachments/Benefits Regulations.pdf,1,1,1,0,3,0,0
Page not found | does,/sites/default/fhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/DOES_OWH_2025 Minimum Wage Increase Notice updated 12.18.2024 Final.pdfiles/dc/sites/does/publication/attachments/DOES_OWH_2025 Minimum Wage Increase Notice updated 12.18.2024 Final.pdf,1,1,1,37,5,0,0
Page not found | does,/sites/default/fhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/Domestic Worker FAQs.pdfiles/dc/sites/does/publication/attachments/Domestic Worker FAQs.pdf,1,1,1,11,4,0,0
Page not found | does,/sites/default/fhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/July 2024- June 2025 Security MW Rate Notice.pdfiles/dc/sites/does/publication/attachments/July 2024- June 2025 Security MW Rate Notice.pdf,1,1,1,0,2,0,0
Page not found | does,/sites/default/fhttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/July 2024-June 2025 Security MW Rate Notice.pdfiles/dc/sites/does/publication/attachments/July 2025-June 2026 Security MW Rate Notice.pdf,1,1,1,71,5,0,0
Page not found | does,/sites/default/filehttp://localhost:8451/https://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/PFL Employer FAQ (1).pdfs/dc/sites/does/page_content/attachments/PFL Employer FAQ (1).pdf,1,1,1,0,3,0,0
Page not found | does,/sites/default/filehttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/2016 MBSYEP Youth Handbook_r1.pdfs/dc/sites/does/page_content/attachments/2016 MBSYEP Youth Handbook_r1.pdf,1,1,1,0,3,0,0
Page not found | does,/sites/default/filehttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/First Source Law.pdfs/dc/sites/does/page_content/attachments/First Source Law.pdf,1,1,1,29,4,0,0
Page not found | does,/sites/default/filehttps://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/FIRST SOURCE_Non Construction Factsheet.pdfs/dc/sites/does/publication/attachments/FIRST SOURCE_Non Construction Factsheet.pdf,1,1,1,24,5,0,0
